id	nb_de	valeur_1	valeur_2	valeur_3	valeur_4	valeur_5	valeur_6
36612	6	5	5	2	3	6	6
36613	6	5	5	2	4	1	1
36614	6	5	5	2	4	1	2
36615	6	5	5	2	4	1	3
36616	6	5	5	2	4	1	4
36617	6	5	5	2	4	1	5
36618	6	5	5	2	4	1	6
36619	6	5	5	2	4	2	1
36620	6	5	5	2	4	2	2
36621	6	5	5	2	4	2	3
36622	6	5	5	2	4	2	4
36623	6	5	5	2	4	2	5
36624	6	5	5	2	4	2	6
36625	6	5	5	2	4	3	1
36626	6	5	5	2	4	3	2
36627	6	5	5	2	4	3	3
36628	6	5	5	2	4	3	4
36629	6	5	5	2	4	3	5
36630	6	5	5	2	4	3	6
36631	6	5	5	2	4	4	1
36632	6	5	5	2	4	4	2
36633	6	5	5	2	4	4	3
36634	6	5	5	2	4	4	4
36635	6	5	5	2	4	4	5
36636	6	5	5	2	4	4	6
36637	6	5	5	2	4	5	1
36638	6	5	5	2	4	5	2
36639	6	5	5	2	4	5	3
36640	6	5	5	2	4	5	4
36641	6	5	5	2	4	5	5
36642	6	5	5	2	4	5	6
36643	6	5	5	2	4	6	1
36644	6	5	5	2	4	6	2
36645	6	5	5	2	4	6	3
36646	6	5	5	2	4	6	4
36647	6	5	5	2	4	6	5
36648	6	5	5	2	4	6	6
36649	6	5	5	2	5	1	1
36650	6	5	5	2	5	1	2
36651	6	5	5	2	5	1	3
36652	6	5	5	2	5	1	4
36653	6	5	5	2	5	1	5
36654	6	5	5	2	5	1	6
36655	6	5	5	2	5	2	1
36656	6	5	5	2	5	2	2
36657	6	5	5	2	5	2	3
36658	6	5	5	2	5	2	4
36659	6	5	5	2	5	2	5
36660	6	5	5	2	5	2	6
36661	6	5	5	2	5	3	1
36662	6	5	5	2	5	3	2
36663	6	5	5	2	5	3	3
36664	6	5	5	2	5	3	4
36665	6	5	5	2	5	3	5
36666	6	5	5	2	5	3	6
36667	6	5	5	2	5	4	1
36668	6	5	5	2	5	4	2
36669	6	5	5	2	5	4	3
36670	6	5	5	2	5	4	4
36671	6	5	5	2	5	4	5
36672	6	5	5	2	5	4	6
36673	6	5	5	2	5	5	1
36674	6	5	5	2	5	5	2
36675	6	5	5	2	5	5	3
36676	6	5	5	2	5	5	4
36677	6	5	5	2	5	5	5
36678	6	5	5	2	5	5	6
36679	6	5	5	2	5	6	1
36680	6	5	5	2	5	6	2
36681	6	5	5	2	5	6	3
36682	6	5	5	2	5	6	4
36683	6	5	5	2	5	6	5
36684	6	5	5	2	5	6	6
36685	6	5	5	2	6	1	1
36686	6	5	5	2	6	1	2
36687	6	5	5	2	6	1	3
36688	6	5	5	2	6	1	4
36689	6	5	5	2	6	1	5
36690	6	5	5	2	6	1	6
36691	6	5	5	2	6	2	1
36692	6	5	5	2	6	2	2
36693	6	5	5	2	6	2	3
36694	6	5	5	2	6	2	4
36695	6	5	5	2	6	2	5
36696	6	5	5	2	6	2	6
36697	6	5	5	2	6	3	1
36698	6	5	5	2	6	3	2
36699	6	5	5	2	6	3	3
36700	6	5	5	2	6	3	4
36701	6	5	5	2	6	3	5
36702	6	5	5	2	6	3	6
36703	6	5	5	2	6	4	1
36704	6	5	5	2	6	4	2
36705	6	5	5	2	6	4	3
36706	6	5	5	2	6	4	4
36707	6	5	5	2	6	4	5
36708	6	5	5	2	6	4	6
36709	6	5	5	2	6	5	1
36710	6	5	5	2	6	5	2
36711	6	5	5	2	6	5	3
36712	6	5	5	2	6	5	4
36713	6	5	5	2	6	5	5
36714	6	5	5	2	6	5	6
36715	6	5	5	2	6	6	1
36716	6	5	5	2	6	6	2
36717	6	5	5	2	6	6	3
36718	6	5	5	2	6	6	4
36719	6	5	5	2	6	6	5
36720	6	5	5	2	6	6	6
36721	6	5	5	3	1	1	1
36722	6	5	5	3	1	1	2
36723	6	5	5	3	1	1	3
36724	6	5	5	3	1	1	4
36725	6	5	5	3	1	1	5
36726	6	5	5	3	1	1	6
36727	6	5	5	3	1	2	1
36728	6	5	5	3	1	2	2
36729	6	5	5	3	1	2	3
36730	6	5	5	3	1	2	4
36731	6	5	5	3	1	2	5
36732	6	5	5	3	1	2	6
36733	6	5	5	3	1	3	1
36734	6	5	5	3	1	3	2
36735	6	5	5	3	1	3	3
36736	6	5	5	3	1	3	4
36737	6	5	5	3	1	3	5
36738	6	5	5	3	1	3	6
36739	6	5	5	3	1	4	1
36740	6	5	5	3	1	4	2
36741	6	5	5	3	1	4	3
36742	6	5	5	3	1	4	4
36743	6	5	5	3	1	4	5
36744	6	5	5	3	1	4	6
36745	6	5	5	3	1	5	1
36746	6	5	5	3	1	5	2
36747	6	5	5	3	1	5	3
36748	6	5	5	3	1	5	4
36749	6	5	5	3	1	5	5
36750	6	5	5	3	1	5	6
36751	6	5	5	3	1	6	1
36752	6	5	5	3	1	6	2
36753	6	5	5	3	1	6	3
36754	6	5	5	3	1	6	4
36755	6	5	5	3	1	6	5
36756	6	5	5	3	1	6	6
36757	6	5	5	3	2	1	1
36758	6	5	5	3	2	1	2
36759	6	5	5	3	2	1	3
36760	6	5	5	3	2	1	4
36761	6	5	5	3	2	1	5
36762	6	5	5	3	2	1	6
36763	6	5	5	3	2	2	1
36764	6	5	5	3	2	2	2
36765	6	5	5	3	2	2	3
36766	6	5	5	3	2	2	4
36767	6	5	5	3	2	2	5
36768	6	5	5	3	2	2	6
36769	6	5	5	3	2	3	1
36770	6	5	5	3	2	3	2
36771	6	5	5	3	2	3	3
36772	6	5	5	3	2	3	4
36773	6	5	5	3	2	3	5
36774	6	5	5	3	2	3	6
36775	6	5	5	3	2	4	1
36776	6	5	5	3	2	4	2
36777	6	5	5	3	2	4	3
36778	6	5	5	3	2	4	4
36779	6	5	5	3	2	4	5
36780	6	5	5	3	2	4	6
36781	6	5	5	3	2	5	1
36782	6	5	5	3	2	5	2
36783	6	5	5	3	2	5	3
36784	6	5	5	3	2	5	4
36785	6	5	5	3	2	5	5
36786	6	5	5	3	2	5	6
36787	6	5	5	3	2	6	1
36788	6	5	5	3	2	6	2
36789	6	5	5	3	2	6	3
36790	6	5	5	3	2	6	4
36791	6	5	5	3	2	6	5
36792	6	5	5	3	2	6	6
36793	6	5	5	3	3	1	1
36794	6	5	5	3	3	1	2
36795	6	5	5	3	3	1	3
36796	6	5	5	3	3	1	4
36797	6	5	5	3	3	1	5
36798	6	5	5	3	3	1	6
36799	6	5	5	3	3	2	1
36800	6	5	5	3	3	2	2
36801	6	5	5	3	3	2	3
36802	6	5	5	3	3	2	4
36803	6	5	5	3	3	2	5
36804	6	5	5	3	3	2	6
36805	6	5	5	3	3	3	1
36806	6	5	5	3	3	3	2
36807	6	5	5	3	3	3	3
36808	6	5	5	3	3	3	4
36809	6	5	5	3	3	3	5
36810	6	5	5	3	3	3	6
36811	6	5	5	3	3	4	1
36812	6	5	5	3	3	4	2
36813	6	5	5	3	3	4	3
36814	6	5	5	3	3	4	4
36815	6	5	5	3	3	4	5
36816	6	5	5	3	3	4	6
36817	6	5	5	3	3	5	1
36818	6	5	5	3	3	5	2
36819	6	5	5	3	3	5	3
36820	6	5	5	3	3	5	4
36821	6	5	5	3	3	5	5
36822	6	5	5	3	3	5	6
36823	6	5	5	3	3	6	1
36824	6	5	5	3	3	6	2
36825	6	5	5	3	3	6	3
36826	6	5	5	3	3	6	4
36827	6	5	5	3	3	6	5
36828	6	5	5	3	3	6	6
36829	6	5	5	3	4	1	1
36830	6	5	5	3	4	1	2
36831	6	5	5	3	4	1	3
36832	6	5	5	3	4	1	4
36833	6	5	5	3	4	1	5
36834	6	5	5	3	4	1	6
36835	6	5	5	3	4	2	1
36836	6	5	5	3	4	2	2
36837	6	5	5	3	4	2	3
36838	6	5	5	3	4	2	4
36839	6	5	5	3	4	2	5
36840	6	5	5	3	4	2	6
36841	6	5	5	3	4	3	1
36842	6	5	5	3	4	3	2
36843	6	5	5	3	4	3	3
36844	6	5	5	3	4	3	4
36845	6	5	5	3	4	3	5
36846	6	5	5	3	4	3	6
36847	6	5	5	3	4	4	1
36848	6	5	5	3	4	4	2
36849	6	5	5	3	4	4	3
36850	6	5	5	3	4	4	4
36851	6	5	5	3	4	4	5
36852	6	5	5	3	4	4	6
36853	6	5	5	3	4	5	1
36854	6	5	5	3	4	5	2
36855	6	5	5	3	4	5	3
36856	6	5	5	3	4	5	4
36857	6	5	5	3	4	5	5
36858	6	5	5	3	4	5	6
36859	6	5	5	3	4	6	1
36860	6	5	5	3	4	6	2
36861	6	5	5	3	4	6	3
36862	6	5	5	3	4	6	4
36863	6	5	5	3	4	6	5
36864	6	5	5	3	4	6	6
36865	6	5	5	3	5	1	1
36866	6	5	5	3	5	1	2
36867	6	5	5	3	5	1	3
36868	6	5	5	3	5	1	4
36869	6	5	5	3	5	1	5
36870	6	5	5	3	5	1	6
36871	6	5	5	3	5	2	1
36872	6	5	5	3	5	2	2
36873	6	5	5	3	5	2	3
36874	6	5	5	3	5	2	4
36875	6	5	5	3	5	2	5
36876	6	5	5	3	5	2	6
36877	6	5	5	3	5	3	1
36878	6	5	5	3	5	3	2
36879	6	5	5	3	5	3	3
36880	6	5	5	3	5	3	4
36881	6	5	5	3	5	3	5
36882	6	5	5	3	5	3	6
36883	6	5	5	3	5	4	1
36884	6	5	5	3	5	4	2
36885	6	5	5	3	5	4	3
36886	6	5	5	3	5	4	4
36887	6	5	5	3	5	4	5
36888	6	5	5	3	5	4	6
36889	6	5	5	3	5	5	1
36890	6	5	5	3	5	5	2
36891	6	5	5	3	5	5	3
36892	6	5	5	3	5	5	4
36893	6	5	5	3	5	5	5
36894	6	5	5	3	5	5	6
36895	6	5	5	3	5	6	1
36896	6	5	5	3	5	6	2
36897	6	5	5	3	5	6	3
36898	6	5	5	3	5	6	4
36899	6	5	5	3	5	6	5
36900	6	5	5	3	5	6	6
36901	6	5	5	3	6	1	1
36902	6	5	5	3	6	1	2
36903	6	5	5	3	6	1	3
36904	6	5	5	3	6	1	4
36905	6	5	5	3	6	1	5
36906	6	5	5	3	6	1	6
36907	6	5	5	3	6	2	1
36908	6	5	5	3	6	2	2
36909	6	5	5	3	6	2	3
36910	6	5	5	3	6	2	4
36911	6	5	5	3	6	2	5
36912	6	5	5	3	6	2	6
36913	6	5	5	3	6	3	1
36914	6	5	5	3	6	3	2
36915	6	5	5	3	6	3	3
36916	6	5	5	3	6	3	4
36917	6	5	5	3	6	3	5
36918	6	5	5	3	6	3	6
36919	6	5	5	3	6	4	1
36920	6	5	5	3	6	4	2
36921	6	5	5	3	6	4	3
36922	6	5	5	3	6	4	4
36923	6	5	5	3	6	4	5
36924	6	5	5	3	6	4	6
36925	6	5	5	3	6	5	1
36926	6	5	5	3	6	5	2
36927	6	5	5	3	6	5	3
36928	6	5	5	3	6	5	4
36929	6	5	5	3	6	5	5
36930	6	5	5	3	6	5	6
36931	6	5	5	3	6	6	1
36932	6	5	5	3	6	6	2
36933	6	5	5	3	6	6	3
36934	6	5	5	3	6	6	4
36935	6	5	5	3	6	6	5
36936	6	5	5	3	6	6	6
36937	6	5	5	4	1	1	1
36938	6	5	5	4	1	1	2
36939	6	5	5	4	1	1	3
36940	6	5	5	4	1	1	4
36941	6	5	5	4	1	1	5
36942	6	5	5	4	1	1	6
36943	6	5	5	4	1	2	1
36944	6	5	5	4	1	2	2
36945	6	5	5	4	1	2	3
36946	6	5	5	4	1	2	4
36947	6	5	5	4	1	2	5
36948	6	5	5	4	1	2	6
36949	6	5	5	4	1	3	1
36950	6	5	5	4	1	3	2
36951	6	5	5	4	1	3	3
36952	6	5	5	4	1	3	4
36953	6	5	5	4	1	3	5
36954	6	5	5	4	1	3	6
36955	6	5	5	4	1	4	1
36956	6	5	5	4	1	4	2
36957	6	5	5	4	1	4	3
36958	6	5	5	4	1	4	4
36959	6	5	5	4	1	4	5
36960	6	5	5	4	1	4	6
36961	6	5	5	4	1	5	1
36962	6	5	5	4	1	5	2
36963	6	5	5	4	1	5	3
36964	6	5	5	4	1	5	4
36965	6	5	5	4	1	5	5
36966	6	5	5	4	1	5	6
36967	6	5	5	4	1	6	1
36968	6	5	5	4	1	6	2
36969	6	5	5	4	1	6	3
36970	6	5	5	4	1	6	4
36971	6	5	5	4	1	6	5
36972	6	5	5	4	1	6	6
36973	6	5	5	4	2	1	1
36974	6	5	5	4	2	1	2
36975	6	5	5	4	2	1	3
36976	6	5	5	4	2	1	4
36977	6	5	5	4	2	1	5
36978	6	5	5	4	2	1	6
36979	6	5	5	4	2	2	1
36980	6	5	5	4	2	2	2
36981	6	5	5	4	2	2	3
36982	6	5	5	4	2	2	4
36983	6	5	5	4	2	2	5
36984	6	5	5	4	2	2	6
36985	6	5	5	4	2	3	1
36986	6	5	5	4	2	3	2
36987	6	5	5	4	2	3	3
36988	6	5	5	4	2	3	4
36989	6	5	5	4	2	3	5
36990	6	5	5	4	2	3	6
36991	6	5	5	4	2	4	1
36992	6	5	5	4	2	4	2
36993	6	5	5	4	2	4	3
36994	6	5	5	4	2	4	4
36995	6	5	5	4	2	4	5
36996	6	5	5	4	2	4	6
36997	6	5	5	4	2	5	1
36998	6	5	5	4	2	5	2
36999	6	5	5	4	2	5	3
37000	6	5	5	4	2	5	4
37001	6	5	5	4	2	5	5
37002	6	5	5	4	2	5	6
37003	6	5	5	4	2	6	1
37004	6	5	5	4	2	6	2
37005	6	5	5	4	2	6	3
37006	6	5	5	4	2	6	4
37007	6	5	5	4	2	6	5
37008	6	5	5	4	2	6	6
37009	6	5	5	4	3	1	1
37010	6	5	5	4	3	1	2
37011	6	5	5	4	3	1	3
37012	6	5	5	4	3	1	4
37013	6	5	5	4	3	1	5
37014	6	5	5	4	3	1	6
37015	6	5	5	4	3	2	1
37016	6	5	5	4	3	2	2
37017	6	5	5	4	3	2	3
37018	6	5	5	4	3	2	4
37019	6	5	5	4	3	2	5
37020	6	5	5	4	3	2	6
37021	6	5	5	4	3	3	1
37022	6	5	5	4	3	3	2
37023	6	5	5	4	3	3	3
37024	6	5	5	4	3	3	4
37025	6	5	5	4	3	3	5
37026	6	5	5	4	3	3	6
37027	6	5	5	4	3	4	1
37028	6	5	5	4	3	4	2
37029	6	5	5	4	3	4	3
37030	6	5	5	4	3	4	4
37031	6	5	5	4	3	4	5
37032	6	5	5	4	3	4	6
37033	6	5	5	4	3	5	1
37034	6	5	5	4	3	5	2
37035	6	5	5	4	3	5	3
37036	6	5	5	4	3	5	4
37037	6	5	5	4	3	5	5
37038	6	5	5	4	3	5	6
37039	6	5	5	4	3	6	1
37040	6	5	5	4	3	6	2
37041	6	5	5	4	3	6	3
37042	6	5	5	4	3	6	4
37043	6	5	5	4	3	6	5
37044	6	5	5	4	3	6	6
37045	6	5	5	4	4	1	1
37046	6	5	5	4	4	1	2
37047	6	5	5	4	4	1	3
37048	6	5	5	4	4	1	4
37049	6	5	5	4	4	1	5
37050	6	5	5	4	4	1	6
37051	6	5	5	4	4	2	1
37052	6	5	5	4	4	2	2
37053	6	5	5	4	4	2	3
37054	6	5	5	4	4	2	4
37055	6	5	5	4	4	2	5
37056	6	5	5	4	4	2	6
37057	6	5	5	4	4	3	1
37058	6	5	5	4	4	3	2
37059	6	5	5	4	4	3	3
37060	6	5	5	4	4	3	4
37061	6	5	5	4	4	3	5
37062	6	5	5	4	4	3	6
37063	6	5	5	4	4	4	1
37064	6	5	5	4	4	4	2
37065	6	5	5	4	4	4	3
37066	6	5	5	4	4	4	4
37067	6	5	5	4	4	4	5
37068	6	5	5	4	4	4	6
37069	6	5	5	4	4	5	1
37070	6	5	5	4	4	5	2
37071	6	5	5	4	4	5	3
37072	6	5	5	4	4	5	4
37073	6	5	5	4	4	5	5
37074	6	5	5	4	4	5	6
37075	6	5	5	4	4	6	1
37076	6	5	5	4	4	6	2
37077	6	5	5	4	4	6	3
37078	6	5	5	4	4	6	4
37079	6	5	5	4	4	6	5
37080	6	5	5	4	4	6	6
37081	6	5	5	4	5	1	1
37082	6	5	5	4	5	1	2
37083	6	5	5	4	5	1	3
37084	6	5	5	4	5	1	4
37085	6	5	5	4	5	1	5
37086	6	5	5	4	5	1	6
37087	6	5	5	4	5	2	1
37088	6	5	5	4	5	2	2
37089	6	5	5	4	5	2	3
37090	6	5	5	4	5	2	4
37091	6	5	5	4	5	2	5
37092	6	5	5	4	5	2	6
37093	6	5	5	4	5	3	1
37094	6	5	5	4	5	3	2
37095	6	5	5	4	5	3	3
37096	6	5	5	4	5	3	4
37097	6	5	5	4	5	3	5
37098	6	5	5	4	5	3	6
37099	6	5	5	4	5	4	1
37100	6	5	5	4	5	4	2
37101	6	5	5	4	5	4	3
37102	6	5	5	4	5	4	4
37103	6	5	5	4	5	4	5
37104	6	5	5	4	5	4	6
37105	6	5	5	4	5	5	1
37106	6	5	5	4	5	5	2
37107	6	5	5	4	5	5	3
37108	6	5	5	4	5	5	4
37109	6	5	5	4	5	5	5
37110	6	5	5	4	5	5	6
37111	6	5	5	4	5	6	1
37112	6	5	5	4	5	6	2
37113	6	5	5	4	5	6	3
37114	6	5	5	4	5	6	4
37115	6	5	5	4	5	6	5
37116	6	5	5	4	5	6	6
37117	6	5	5	4	6	1	1
37118	6	5	5	4	6	1	2
37119	6	5	5	4	6	1	3
37120	6	5	5	4	6	1	4
37121	6	5	5	4	6	1	5
37122	6	5	5	4	6	1	6
37123	6	5	5	4	6	2	1
37124	6	5	5	4	6	2	2
37125	6	5	5	4	6	2	3
37126	6	5	5	4	6	2	4
37127	6	5	5	4	6	2	5
37128	6	5	5	4	6	2	6
37129	6	5	5	4	6	3	1
37130	6	5	5	4	6	3	2
37131	6	5	5	4	6	3	3
37132	6	5	5	4	6	3	4
37133	6	5	5	4	6	3	5
37134	6	5	5	4	6	3	6
37135	6	5	5	4	6	4	1
37136	6	5	5	4	6	4	2
37137	6	5	5	4	6	4	3
37138	6	5	5	4	6	4	4
37139	6	5	5	4	6	4	5
37140	6	5	5	4	6	4	6
37141	6	5	5	4	6	5	1
37142	6	5	5	4	6	5	2
37143	6	5	5	4	6	5	3
37144	6	5	5	4	6	5	4
37145	6	5	5	4	6	5	5
37146	6	5	5	4	6	5	6
37147	6	5	5	4	6	6	1
37148	6	5	5	4	6	6	2
37149	6	5	5	4	6	6	3
37150	6	5	5	4	6	6	4
37151	6	5	5	4	6	6	5
37152	6	5	5	4	6	6	6
37153	6	5	5	5	1	1	1
37154	6	5	5	5	1	1	2
37155	6	5	5	5	1	1	3
37156	6	5	5	5	1	1	4
37157	6	5	5	5	1	1	5
37158	6	5	5	5	1	1	6
37159	6	5	5	5	1	2	1
37160	6	5	5	5	1	2	2
37161	6	5	5	5	1	2	3
37162	6	5	5	5	1	2	4
37163	6	5	5	5	1	2	5
37164	6	5	5	5	1	2	6
37165	6	5	5	5	1	3	1
37166	6	5	5	5	1	3	2
37167	6	5	5	5	1	3	3
37168	6	5	5	5	1	3	4
37169	6	5	5	5	1	3	5
37170	6	5	5	5	1	3	6
37171	6	5	5	5	1	4	1
37172	6	5	5	5	1	4	2
37173	6	5	5	5	1	4	3
37174	6	5	5	5	1	4	4
37175	6	5	5	5	1	4	5
37176	6	5	5	5	1	4	6
37177	6	5	5	5	1	5	1
37178	6	5	5	5	1	5	2
37179	6	5	5	5	1	5	3
37180	6	5	5	5	1	5	4
37181	6	5	5	5	1	5	5
37182	6	5	5	5	1	5	6
37183	6	5	5	5	1	6	1
37184	6	5	5	5	1	6	2
37185	6	5	5	5	1	6	3
37186	6	5	5	5	1	6	4
37187	6	5	5	5	1	6	5
37188	6	5	5	5	1	6	6
37189	6	5	5	5	2	1	1
37190	6	5	5	5	2	1	2
37191	6	5	5	5	2	1	3
37192	6	5	5	5	2	1	4
37193	6	5	5	5	2	1	5
37194	6	5	5	5	2	1	6
37195	6	5	5	5	2	2	1
37196	6	5	5	5	2	2	2
37197	6	5	5	5	2	2	3
37198	6	5	5	5	2	2	4
37199	6	5	5	5	2	2	5
37200	6	5	5	5	2	2	6
37201	6	5	5	5	2	3	1
37202	6	5	5	5	2	3	2
37203	6	5	5	5	2	3	3
37204	6	5	5	5	2	3	4
37205	6	5	5	5	2	3	5
37206	6	5	5	5	2	3	6
37207	6	5	5	5	2	4	1
37208	6	5	5	5	2	4	2
37209	6	5	5	5	2	4	3
37210	6	5	5	5	2	4	4
37211	6	5	5	5	2	4	5
37212	6	5	5	5	2	4	6
37213	6	5	5	5	2	5	1
37214	6	5	5	5	2	5	2
37215	6	5	5	5	2	5	3
37216	6	5	5	5	2	5	4
37217	6	5	5	5	2	5	5
37218	6	5	5	5	2	5	6
37219	6	5	5	5	2	6	1
37220	6	5	5	5	2	6	2
37221	6	5	5	5	2	6	3
37222	6	5	5	5	2	6	4
37223	6	5	5	5	2	6	5
37224	6	5	5	5	2	6	6
37225	6	5	5	5	3	1	1
37226	6	5	5	5	3	1	2
37227	6	5	5	5	3	1	3
37228	6	5	5	5	3	1	4
37229	6	5	5	5	3	1	5
37230	6	5	5	5	3	1	6
37231	6	5	5	5	3	2	1
37232	6	5	5	5	3	2	2
37233	6	5	5	5	3	2	3
37234	6	5	5	5	3	2	4
37235	6	5	5	5	3	2	5
37236	6	5	5	5	3	2	6
37237	6	5	5	5	3	3	1
37238	6	5	5	5	3	3	2
37239	6	5	5	5	3	3	3
37240	6	5	5	5	3	3	4
37241	6	5	5	5	3	3	5
37242	6	5	5	5	3	3	6
37243	6	5	5	5	3	4	1
37244	6	5	5	5	3	4	2
37245	6	5	5	5	3	4	3
37246	6	5	5	5	3	4	4
37247	6	5	5	5	3	4	5
37248	6	5	5	5	3	4	6
37249	6	5	5	5	3	5	1
37250	6	5	5	5	3	5	2
37251	6	5	5	5	3	5	3
37252	6	5	5	5	3	5	4
37253	6	5	5	5	3	5	5
37254	6	5	5	5	3	5	6
37255	6	5	5	5	3	6	1
37256	6	5	5	5	3	6	2
37257	6	5	5	5	3	6	3
37258	6	5	5	5	3	6	4
37259	6	5	5	5	3	6	5
37260	6	5	5	5	3	6	6
37261	6	5	5	5	4	1	1
37262	6	5	5	5	4	1	2
37263	6	5	5	5	4	1	3
37264	6	5	5	5	4	1	4
37265	6	5	5	5	4	1	5
37266	6	5	5	5	4	1	6
37267	6	5	5	5	4	2	1
37268	6	5	5	5	4	2	2
37269	6	5	5	5	4	2	3
37270	6	5	5	5	4	2	4
37271	6	5	5	5	4	2	5
37272	6	5	5	5	4	2	6
37273	6	5	5	5	4	3	1
37274	6	5	5	5	4	3	2
37275	6	5	5	5	4	3	3
37276	6	5	5	5	4	3	4
37277	6	5	5	5	4	3	5
37278	6	5	5	5	4	3	6
37279	6	5	5	5	4	4	1
37280	6	5	5	5	4	4	2
37281	6	5	5	5	4	4	3
37282	6	5	5	5	4	4	4
37283	6	5	5	5	4	4	5
37284	6	5	5	5	4	4	6
37285	6	5	5	5	4	5	1
37286	6	5	5	5	4	5	2
37287	6	5	5	5	4	5	3
37288	6	5	5	5	4	5	4
37289	6	5	5	5	4	5	5
37290	6	5	5	5	4	5	6
37291	6	5	5	5	4	6	1
37292	6	5	5	5	4	6	2
37293	6	5	5	5	4	6	3
37294	6	5	5	5	4	6	4
37295	6	5	5	5	4	6	5
37296	6	5	5	5	4	6	6
37297	6	5	5	5	5	1	1
37298	6	5	5	5	5	1	2
37299	6	5	5	5	5	1	3
37300	6	5	5	5	5	1	4
37301	6	5	5	5	5	1	5
37302	6	5	5	5	5	1	6
37303	6	5	5	5	5	2	1
37304	6	5	5	5	5	2	2
37305	6	5	5	5	5	2	3
37306	6	5	5	5	5	2	4
37307	6	5	5	5	5	2	5
37308	6	5	5	5	5	2	6
37309	6	5	5	5	5	3	1
37310	6	5	5	5	5	3	2
37311	6	5	5	5	5	3	3
37312	6	5	5	5	5	3	4
37313	6	5	5	5	5	3	5
37314	6	5	5	5	5	3	6
37315	6	5	5	5	5	4	1
37316	6	5	5	5	5	4	2
37317	6	5	5	5	5	4	3
37318	6	5	5	5	5	4	4
37319	6	5	5	5	5	4	5
37320	6	5	5	5	5	4	6
37321	6	5	5	5	5	5	1
37322	6	5	5	5	5	5	2
37323	6	5	5	5	5	5	3
37324	6	5	5	5	5	5	4
37325	6	5	5	5	5	5	5
37326	6	5	5	5	5	5	6
37327	6	5	5	5	5	6	1
37328	6	5	5	5	5	6	2
37329	6	5	5	5	5	6	3
37330	6	5	5	5	5	6	4
37331	6	5	5	5	5	6	5
37332	6	5	5	5	5	6	6
37333	6	5	5	5	6	1	1
37334	6	5	5	5	6	1	2
37335	6	5	5	5	6	1	3
37336	6	5	5	5	6	1	4
37337	6	5	5	5	6	1	5
37338	6	5	5	5	6	1	6
37339	6	5	5	5	6	2	1
37340	6	5	5	5	6	2	2
37341	6	5	5	5	6	2	3
37342	6	5	5	5	6	2	4
37343	6	5	5	5	6	2	5
37344	6	5	5	5	6	2	6
37345	6	5	5	5	6	3	1
37346	6	5	5	5	6	3	2
37347	6	5	5	5	6	3	3
37348	6	5	5	5	6	3	4
37349	6	5	5	5	6	3	5
37350	6	5	5	5	6	3	6
37351	6	5	5	5	6	4	1
37352	6	5	5	5	6	4	2
37353	6	5	5	5	6	4	3
37354	6	5	5	5	6	4	4
37355	6	5	5	5	6	4	5
37356	6	5	5	5	6	4	6
37357	6	5	5	5	6	5	1
37358	6	5	5	5	6	5	2
37359	6	5	5	5	6	5	3
37360	6	5	5	5	6	5	4
37361	6	5	5	5	6	5	5
37362	6	5	5	5	6	5	6
37363	6	5	5	5	6	6	1
37364	6	5	5	5	6	6	2
37365	6	5	5	5	6	6	3
37366	6	5	5	5	6	6	4
37367	6	5	5	5	6	6	5
37368	6	5	5	5	6	6	6
37369	6	5	5	6	1	1	1
37370	6	5	5	6	1	1	2
37371	6	5	5	6	1	1	3
37372	6	5	5	6	1	1	4
37373	6	5	5	6	1	1	5
37374	6	5	5	6	1	1	6
37375	6	5	5	6	1	2	1
37376	6	5	5	6	1	2	2
37377	6	5	5	6	1	2	3
37378	6	5	5	6	1	2	4
37379	6	5	5	6	1	2	5
37380	6	5	5	6	1	2	6
37381	6	5	5	6	1	3	1
37382	6	5	5	6	1	3	2
37383	6	5	5	6	1	3	3
37384	6	5	5	6	1	3	4
37385	6	5	5	6	1	3	5
37386	6	5	5	6	1	3	6
37387	6	5	5	6	1	4	1
37388	6	5	5	6	1	4	2
37389	6	5	5	6	1	4	3
37390	6	5	5	6	1	4	4
37391	6	5	5	6	1	4	5
37392	6	5	5	6	1	4	6
37393	6	5	5	6	1	5	1
37394	6	5	5	6	1	5	2
37395	6	5	5	6	1	5	3
37396	6	5	5	6	1	5	4
37397	6	5	5	6	1	5	5
37398	6	5	5	6	1	5	6
37399	6	5	5	6	1	6	1
37400	6	5	5	6	1	6	2
37401	6	5	5	6	1	6	3
37402	6	5	5	6	1	6	4
37403	6	5	5	6	1	6	5
37404	6	5	5	6	1	6	6
37405	6	5	5	6	2	1	1
37406	6	5	5	6	2	1	2
37407	6	5	5	6	2	1	3
37408	6	5	5	6	2	1	4
37409	6	5	5	6	2	1	5
37410	6	5	5	6	2	1	6
37411	6	5	5	6	2	2	1
37412	6	5	5	6	2	2	2
37413	6	5	5	6	2	2	3
37414	6	5	5	6	2	2	4
37415	6	5	5	6	2	2	5
37416	6	5	5	6	2	2	6
37417	6	5	5	6	2	3	1
37418	6	5	5	6	2	3	2
37419	6	5	5	6	2	3	3
37420	6	5	5	6	2	3	4
37421	6	5	5	6	2	3	5
37422	6	5	5	6	2	3	6
37423	6	5	5	6	2	4	1
37424	6	5	5	6	2	4	2
37425	6	5	5	6	2	4	3
37426	6	5	5	6	2	4	4
37427	6	5	5	6	2	4	5
37428	6	5	5	6	2	4	6
37429	6	5	5	6	2	5	1
37430	6	5	5	6	2	5	2
37431	6	5	5	6	2	5	3
37432	6	5	5	6	2	5	4
